time,speed,SRI
2018-03-05,36.0,
2018-03-06,36.0,
2018-03-07,33.0,
2018-03-08,33.0,2.3305763752730337
2018-03-09,36.0,0.023757321350023064
2018-03-10,34.0,1.6825575248320157
2018-03-11,36.0,0.43162744321031843
2018-03-12,36.0,0.22529739395764858
2018-03-13,36.0,-0.13838272809427732
2018-03-14,36.0,0.07342104775214575
2018-03-15,33.0,2.4432250722518556
2018-03-16,32.0,3.290569533735954
2018-03-17,36.0,0.21812446410728992
2018-03-18,36.0,0.09368135227384
2018-03-19,36.0,0.22529739395764858
2018-03-20,36.0,0.7628068477363215
2018-03-21,35.0,1.1999080175403942
2018-03-22,36.0,0.41554852663299946
2018-03-23,36.0,-0.08889137562880345
2018-03-24,33.0,1.9078549187896654
2018-03-25,36.0,-0.3569134356414638
2018-03-26,31.0,3.3794609093647585
2018-03-27,32.0,2.452537302418698
2018-03-28,36.0,-0.8277685280784586
2018-03-29,36.0,-0.8235871401340744
2018-03-30,34.0,1.2628929881171003
2018-03-31,32.0,3.146990585556748
2018-04-01,36.0,-0.13161604168380858
2018-04-02,35.0,0.22529739395764858
2018-04-03,34.0,0.8754555447151491
2018-04-04,35.0,0.18606974473097337
2018-04-05,34.0,0.978792011527122
2018-04-06,32.0,2.6146773518629987
2018-04-07,33.0,1.7952062218108433
2018-04-08,36.0,-0.582210829599108
2018-04-09,35.0,-0.11264869697882762
2018-04-10,33.0,1.663996423566927
2018-04-11,35.0,-0.15187634620550394
2018-04-12,33.0,1.0914407085059497
2018-04-13,33.0,1.1502442911382782
2018-04-14,31.0,3.146990585556748
2018-04-15,33.0,1.6707631099774
2018-04-16,35.0,-0.11264869697882762
2018-04-17,36.0,-0.47632881903075575
2018-04-18,36.0,-0.26452504318433157
2018-04-19,33.0,2.3305763752730337
2018-04-20,36.0,0.023757321350023064
2018-04-21,33.0,2.471098403683799
2018-04-22,35.0,0.8822222311256234
2018-04-23,35.0,0.675892181872948
2018-04-24,36.0,-0.025734031115449696
2018-04-25,36.0,-0.03922764922668298
2018-04-26,33.0,2.3305763752730337
2018-04-27,36.0,0.023757321350023064
2018-04-28,33.0,2.471098403683799
2018-04-29,35.0,0.7695735341467957
2018-04-30,35.0,0.5632434848941259
2018-05-01,36.0,-0.13838272809427732
2018-05-02,35.0,0.8619619266039225
2018-05-03,33.0,2.5558737692306774
2018-05-04,36.0,0.023757321350017513
2018-05-05,35.0,0.7813679490014158
2018-05-06,36.0,-0.01896734470498096
2018-05-07,33.0,2.4782713335341535
2018-05-08,35.0,0.9881042416939712
2018-05-09,35.0,0.7493132296250948
2018-05-10,36.0,-0.372992352218775
2018-05-11,36.0,-0.2015400726076333
2018-05-12,33.0,2.3584497067049712
2018-05-13,33.0,2.459303988829178
2018-05-14,34.0,1.126486969788253
2018-05-15,36.0,-0.3636801220519281
2018-05-16,36.0,-0.1518763462055106
2018-05-17,33.0,2.4432250722518556
2018-05-18,36.0,0.13640601832884514
2018-05-19,35.0,1.0066653429590655
2018-05-20,35.0,0.8822222311256234
2018-05-21,34.0,1.8023791516612042
2018-05-22,36.0,0.31221205982102207
2018-05-23,35.0,0.8619619266039225
2018-05-24,36.0,0.19025113267534421
2018-05-25,36.0,0.023757321350017513
2018-05-26,33.0,2.3584497067049712
2018-05-27,36.0,0.09368135227384555
2018-05-28,32.0,3.04151481842828
2018-05-29,35.0,0.762806847736327
2018-05-30,36.0,0.18606974473096782
2018-05-31,36.0,0.07760243569652436
2018-06-01,36.0,0.5870008062441445
2018-06-02,35.0,1.569908827853188
2018-06-03,35.0,1.558114412998567
2018-06-04,36.0,0.4505947879152983
2018-06-05,36.0,0.5375094537786718
2018-06-06,36.0,0.6366645326462672
2018-06-07,35.0,1.542035496421249
2018-06-08,36.0,0.4743521092653169
2018-06-09,36.0,0.5560705550437672
2018-06-10,36.0,0.43162744321031843
2018-06-11,33.0,2.590920030512981
2018-06-12,36.0,0.31221205982102207
2018-06-13,35.0,0.7493132296250948
2018-06-14,35.0,0.6408459205906503
2018-06-15,36.0,0.2490547153076672
2018-06-16,33.0,2.6963957976414434
2018-06-17,35.0,1.1075196250832675
