time,speed,SRI
2018-03-05,35.0,
2018-03-06,39.0,
2018-03-07,38.0,
2018-03-08,35.0,4.018135488031831
2018-03-09,38.0,1.1512186801821067
2018-03-10,39.0,0.1740610819988342
2018-03-11,39.0,0.6868686004096092
2018-03-12,38.0,2.1291852506297815
2018-03-13,39.0,0.9037749412020624
2018-03-14,39.0,0.5139400795809479
2018-03-15,39.0,0.686464114277402
2018-03-16,37.0,2.6656147591613943
2018-03-17,38.0,1.5370175530801955
2018-03-18,39.0,0.6868686004096092
2018-03-19,38.0,1.5234268190380695
2018-03-20,38.0,1.6609729806917117
2018-03-21,38.0,1.2711381190705906
2018-03-22,39.0,0.383584898481546
2018-03-23,38.0,1.454097895977955
2018-03-24,37.0,2.7485344162636185
2018-03-25,39.0,1.1411874241033892
2018-03-26,39.0,0.46334956375256975
2018-03-27,39.0,-0.3077419219813615
2018-03-28,39.0,-0.24325795990869592
2018-03-29,36.0,2.655179016950483
2018-03-30,33.0,5.542967309222028
2018-03-31,39.0,-0.8860161732866589
2018-04-01,36.0,2.655583503082676
2018-04-02,38.0,0.7662287795484257
2018-04-03,38.0,1.0552145490999942
2018-04-04,39.0,-0.24325795990869592
2018-04-05,39.0,-0.22217353311016597
2018-04-06,35.0,4.028571230242742
2018-04-07,39.0,0.022621474100908978
2018-04-08,35.0,4.62429840575575
2018-04-09,39.0,0.009030740058789677
2018-04-10,39.0,-0.004862706185497778
2018-04-11,39.0,-0.5461371757045508
2018-04-12,38.0,1.1407829379711965
2018-04-13,35.0,4.180010838140673
2018-04-14,37.0,1.8398967688760515
2018-04-15,38.0,1.1411874241033892
2018-04-16,39.0,-0.59672769153293
2018-04-17,37.0,1.9638521964875677
2018-04-18,39.0,-0.3946975678066189
2018-04-19,35.0,4.169575095929763
2018-04-20,38.0,0.39402064069245624
2018-04-21,37.0,1.8398967688760515
2018-04-22,39.0,0.08111016881789834
2018-04-23,36.0,3.037822898017356
2018-04-24,39.0,-0.3077419219813615
2018-04-25,39.0,-0.5461371757045508
2018-04-26,35.0,3.866695880133899
2018-04-27,37.0,1.6055375038758957
2018-04-28,37.0,1.6884571609781274
2018-04-29,39.0,-0.3732086548758895
2018-04-30,36.0,3.037822898017356
2018-05-01,39.0,-0.004862706185497778
2018-05-02,37.0,2.1797757664581585
2018-05-03,38.0,1.292222545869114
2018-05-04,38.0,1.605537503875888
2018-05-05,39.0,0.4769402977946968
2018-05-06,39.0,0.9897478162054729
2018-05-07,39.0,0.3119099558546379
2018-05-08,38.0,1.0552145490999942
2018-05-09,38.0,0.6653796874788787
2018-05-10,35.0,4.018135488031831
2018-05-11,36.0,2.3627355433655306
2018-05-12,38.0,0.32550068989676495
2018-05-13,39.0,-0.2217690469779643
2018-05-14,36.0,3.18926250591528
2018-05-15,38.0,1.509533372793781
2018-05-16,39.0,0.05962125588716782
2018-05-17,38.0,1.292222545869114
2018-05-18,39.0,0.394020640692464
2018-05-19,37.0,2.7485344162636185
2018-05-20,39.0,0.5354289925116851
2018-05-21,38.0,1.5234268190380695
2018-05-22,39.0,0.4494561175082823
2018-05-23,36.0,3.542732237539521
2018-05-24,39.0,0.23214529058362188
2018-05-25,39.0,0.09114142489660804
2018-05-26,38.0,1.2341383372843306
2018-05-27,37.0,3.1099023267764636
2018-05-28,38.0,1.5234268190380695
2018-05-29,39.0,0.2980165096103582
2018-05-30,39.0,0.05962125588716782
2018-05-31,37.0,2.6551790169504685
2018-06-01,38.0,1.605537503875888
2018-06-02,38.0,1.0826987293864088
2018-06-03,39.0,0.2325497767158291
2018-06-04,39.0,0.16047034795672155
2018-06-05,35.0,4.084006707058567
2018-06-06,38.0,0.21106086378509192
2018-06-07,38.0,0.383584898481546
2018-06-08,36.0,1.7569771117738198
2018-06-09,35.0,3.0514136320594742
2018-06-10,39.0,-0.8275274785696762
2018-06-11,35.0,3.340702113813212
2018-06-12,36.0,2.4181710201813553
2018-06-13,38.0,0.21106086378509192
2018-06-14,39.0,-0.6764923568039527
2018-06-15,37.0,1.3026582880800308
2018-06-16,36.0,2.748534416263626
2018-06-17,39.0,0.08111016881789834
2018-06-18,35.0,4.097900153302856
2018-06-19,38.0,1.206654156997926
2018-06-20,39.0,0.362500471683016
2018-06-21,39.0,0.383584898481546
2018-06-22,39.0,0.8483394643862441
2018-06-23,39.0,0.4769402977946968
2018-06-24,38.0,1.141187424103397
2018-06-25,39.0,-0.59672769153293
2018-06-26,35.0,3.4782482754668553
2018-06-27,34.0,4.148490669131232
2018-06-28,36.0,2.2008601932566885
2018-06-29,38.0,-0.060298183001323835
2018-06-30,38.0,0.4769402977946968
2018-07-01,38.0,1.595506247797177
2018-07-02,39.0,0.7662287795484257
2018-07-03,38.0,1.96385219648756
2018-07-04,39.0,0.6653796874788787
2018-07-05,39.0,0.8379037221753338
2018-07-06,39.0,0.6968998564883122
2018-07-07,38.0,1.5370175530801877
2018-07-08,38.0,1.595506247797177
2018-07-09,39.0,0.31190995585464565
2018-07-10,36.0,3.3268086675689226
2018-07-11,37.0,2.028336158560241
2018-07-12,39.0,0.2321452905836141
2018-07-13,38.0,0.39402064069245624
2018-07-14,38.0,0.32550068989676495
2018-07-15,39.0,-0.07032943908002576
2018-07-16,34.0,5.006537800690422
2018-07-17,35.0,3.629687883364779
2018-07-18,39.0,-1.3033352151941946
2018-07-19,39.0,-1.7365696120894514
2018-07-20,36.0,1.6055375038758957
2018-07-21,35.0,3.354292847855338
2018-07-22,35.0,3.1099023267764716
2018-07-23,36.0,1.6748664269360014
2018-07-24,39.0,-1.2163795693689283
2018-07-25,35.0,3.2398530217436647
2018-07-26,38.0,0.8379037221753338
2018-07-27,38.0,1.151218680182099
2018-07-28,38.0,1.0826987293864088
2018-07-29,39.0,0.3839893846137532
2018-07-30,39.0,-0.2938484757370663
2018-07-31,38.0,0.9037749412020701
2018-08-01,35.0,3.6941718454374453
2018-08-02,35.0,3.412377056440119
2018-08-03,39.0,-1.4232546540826796
2018-08-04,37.0,0.9312591214884847
2018-08-05,36.0,2.504143895184759
2018-08-06,36.0,2.886383290119432
2018-08-07,39.0,-0.3077419219813615
2018-08-08,36.0,2.3312153743560904
2018-08-09,39.0,-0.6260124875046391
2018-08-10,39.0,-0.5146170066951106
2018-08-11,35.0,3.8086116715491167
2018-08-12,36.333333333333336,2.756543241681302
2018-08-13,37.666666666666664,1.1195878646436042
2018-08-14,39.0,-0.3077419219813615
2018-08-15,36.0,2.936973805947801
2018-08-16,39.0,0.3331050291822335
2018-08-17,39.0,0.39402064069245624
2018-08-18,37.0,2.1427759846719
2018-08-19,39.0,0.8383082083075333
2018-08-20,39.0,0.4633495637525775
2018-08-21,36.0,3.4782482754668633
2018-08-22,39.0,0.362500471683016
2018-08-23,38.0,1.5951017616649699
2018-08-24,38.0,1.3026582880800308
2018-08-25,39.0,0.7798195135905528
2018-08-26,39.0,0.5354289925116851
2018-08-27,38.0,1.2205476032422147
2018-08-28,39.0,0.2980165096103504
2018-08-29,35.0,4.299930277029156
2018-08-30,37.0,2.3522998011546123
2018-08-31,39.0,0.24258103279453214
2018-09-01,39.0,0.32550068989676495
2018-09-02,39.0,1.2926270320013211
2018-09-03,39.0,0.7662287795484257
2018-09-04,39.0,0.7523353333041383
2018-09-05,39.0,0.21106086378509192
2018-09-06,35.0,4.472454311725619
2018-09-07,39.0,0.09114142489660804
2018-09-08,37.0,2.142775984671906
2018-09-09,38.0,1.444066639899253
2018-09-10,39.0,0.46334956375256975
2018-09-11,38.0,1.509533372793781
2018-09-12,39.0,0.5139400795809479
2018-09-13,37.0,2.9580582327463247
2018-09-14,39.0,0.6968998564883122
2018-09-15,39.0,0.7798195135905528
2018-09-16,39.0,0.838308208307541
2018-09-17,39.0,0.9176683874463587
2018-09-18,38.0,1.6609729806917117
2018-09-19,37.0,2.4826549822540143
2018-09-20,39.0,0.5350245063794701
2018-09-21,37.0,1.9084167196717439
2018-09-22,39.0,-0.43169734959287
2018-09-23,39.0,-0.07032943908003464
2018-09-24,35.0,3.795020937507
2018-09-25,36.0,3.0239294517730677
2018-09-26,37.0,1.7254569427643784
2018-09-27,38.0,0.383584898481546
2018-09-28,39.0,-0.2117377908992557
2018-09-29,39.0,0.32550068989676495
2018-09-30,36.0,4.169979582061963
2018-10-01,39.0,0.46334956375256975
2018-10-02,39.0,0.2980165096103582
2018-10-03,39.0,-0.5461371757045508
2018-10-04,36.0,3.260937448542187
2018-10-05,38.0,0.394020640692464
2018-10-06,35.0,3.657172063651193
2018-10-07,39.0,-0.6760878706717532
2018-10-08,35.0,3.795020937507
2018-10-09,39.0,-0.3077419219813615
2018-10-10,36.0,2.936973805947801
2018-10-11,39.0,-0.07073392521224076
2018-10-12,39.0,0.39402064069245624
2018-10-13,37.0,2.5970948083656866
2018-10-14,39.0,1.141187424103397
2018-10-15,39.0,0.9176683874463587
2018-10-16,39.0,0.9037749412020701
2018-10-17,38.0,1.8768965506623103
2018-10-18,39.0,0.9893433300732579
2018-10-19,39.0,0.8483394643862441
2018-10-20,38.0,1.9913363767739756
2018-10-21,39.0,1.4440666398992452
2018-10-22,39.0,1.220547603242207
2018-10-23,39.0,1.0552145490999942
2018-10-24,39.0,0.8168192953768105
2018-10-25,39.0,0.8379037221753338
2018-10-26,38.0,1.4540978959779627
2018-10-27,38.0,1.3855779451822625
2018-10-28,38.0,1.141187424103397
2018-10-29,37.0,1.9777456427318574
2018-10-30,38.0,0.14657690171242632
2018-10-31,35.0,3.2398530217436647
2018-11-01,39.0,-0.6764923568039527
2018-11-02,33.0,5.845846525017883
2018-11-03,39.0,-1.0374557811845975
2018-11-04,39.0,-0.22176904697795763
2018-11-05,39.0,-0.748167299430853
2018-11-06,34.0,4.992644354446142
2018-11-07,38.0,-0.09181835201076405
2018-11-08,37.0,1.1407829379711898
2018-11-09,36.0,2.0598563275696757
2018-11-10,35.0,3.9600512794470424
2018-11-11,39.0,-0.3732086548758895
2018-11-12,39.0,-1.0510465152267168
2018-11-13,39.0,-0.6106211377772097
2018-11-14,35.0,3.5427322375395285
2018-11-15,34.0,4.245294899878724
2018-11-16,39.0,-1.801853673827496
2018-11-17,36.0,1.4612977491312262
2018-11-18,35.5,2.9584627188785317
2018-11-19,35.0,4.022180349353885
2018-11-20,39.0,-0.383461725930323
2018-11-21,39.0,-0.16753815595972554
2018-11-22,39.0,0.5350245063794778
2018-11-23,38.0,1.3026582880800308
2018-11-24,39.0,0.3255006898967583
2018-11-25,39.0,0.5354289925116851
2018-11-26,34.0,5.612296232282141
2018-11-27,39.0,-0.0048627061855044396
2018-11-28,38.0,0.21106086378509192
2018-11-29,39.0,-1.2822507883956646
2018-11-30,36.0,2.3627355433655306
2018-12-01,35.0,3.505732455753262
2018-12-02,35.0,4.018539974164038
2018-12-03,38.0,0.6147891716504938
2018-12-04,39.0,-0.15630231408342965
2018-12-05,39.0,-0.09181835201076405
2018-12-06,39.0,0.686464114277402
2018-12-07,38.0,1.7569771117738198
2018-12-08,37.0,2.8999740241615424
2018-12-09,39.0,0.9897478162054651
2018-12-10,39.0,0.6147891716505016
2018-12-11,39.0,0.2980165096103582
2018-12-12,38.0,1.4225777269685147
2018-12-13,38.0,1.140782937971182
2018-12-14,36.0,2.9684939749572425
2018-12-15,39.0,-0.43169734959287887
2018-12-16,36.0,2.9584627188785317
2018-12-17,38.0,0.6147891716505016
2018-12-18,37.0,1.509533372793781
2018-12-19,37.0,1.2711381190705906
2018-12-20,38.0,0.8379037221753338
2018-12-21,35.0,4.028571230242742
2018-12-22,39.0,0.1740610819988342
2018-12-23,39.0,0.8383082083075333
2018-12-24,39.0,0.7662287795484257
2018-12-25,39.0,0.7523353333041383
2018-12-26,39.0,-0.09181835201076405
2018-12-27,39.0,0.08070568268569
2018-12-28,35.0,4.180010838140673
2018-12-29,35.0,4.262930495242905
2018-12-30,39.0,0.3839893846137532
2018-12-31,39.0,0.009030740058789677
2019-01-01,39.0,0.6008957254062142
2019-01-02,39.0,0.9682589032747346
2019-01-03,38.0,2.2008601932566885
2019-01-04,39.0,0.8483394643862441
2019-01-05,39.0,0.9312591214884769
2019-01-06,39.0,1.141187424103397
2019-01-07,38.0,1.9777456427318651
2019-01-08,39.0,0.9037749412020624
2019-01-09,38.0,1.523537465567133
2019-01-10,38.0,1.292222545869114
2019-01-11,39.0,-0.3631773987971787
2019-01-12,37.666666666666664,1.1331785986857212
2019-01-13,36.333333333333336,2.150784810089583
2019-01-14,35.0,3.492141721711144
2019-01-15,39.0,-0.7620607456751416
2019-01-16,33.0,5.561927009511891
2019-01-17,39.0,-0.37361314100809784
2019-01-18,39.0,0.09114142489660804
2019-01-19,39.0,0.022621474100908978
2019-01-20,38.0,1.8983854635930475
