time,speed,SRI
2018-03-05,35.0,
2018-03-06,35.0,
2018-03-07,35.0,
2018-03-08,35.0,0.20362408978312985
2018-03-09,35.0,0.052477863055506724
2018-03-10,35.0,-0.034565799569550304
2018-03-11,34.0,0.528360722659299
2018-03-12,33.0,1.0356323055122763
2018-03-13,35.0,0.0
2018-03-14,35.0,-0.10210886054847101
2018-03-15,35.0,-0.028934049751752067
2018-03-16,35.0,0.12999724290047032
2018-03-17,33.0,1.1282248981048693
2018-03-18,35.0,0.06324444358953296
2018-03-19,35.0,0.02788036752778278
2018-03-20,35.0,0.07751937984496249
2018-03-21,35.0,0.285488038676337
2018-03-22,35.0,0.28114346962809234
2018-03-23,35.0,0.28503600259039197
2018-03-24,35.0,0.19799233996533383
2018-03-25,35.0,0.2182832032794546
2018-03-26,35.0,-0.12715839216213887
2018-03-27,35.0,-0.07751937984495916
2018-03-28,35.0,-0.1796282403934324
2018-03-29,31.0,1.986569826217237
2018-03-30,35.0,-0.33511903616930017
2018-03-31,33.0,0.6631086190351032
2018-04-01,35.0,-0.4793912153251956
2018-04-02,33.0,0.880593545822359
2018-04-03,35.0,-0.2325581395348819
2018-04-04,34.0,0.3630074185212995
2018-04-05,35.0,-0.1839728094416726
2018-04-06,34.0,0.5175941421252772
2018-04-07,33.0,0.818147378725026
2018-04-08,35.0,-0.24683307579031144
2018-04-09,35.0,-0.28219715185206606
2018-04-10,33.0,0.9302325581395388
2018-04-11,34.0,0.285488038676337
2018-04-12,35.0,-0.49405032882152033
2018-04-13,35.0,-0.6451965555491435
2018-04-14,31.0,1.5933411771746364
2018-04-15,32.0,1.14851576141899
2018-04-16,33.0,0.5705160264425069
2018-04-17,35.0,-0.46511627906976605
2018-04-18,35.0,-0.10210886054847101
2018-04-19,35.0,0.1261047099381707
2018-04-20,35.0,0.28503600259039197
2018-04-21,35.0,0.19799233996533383
2018-04-22,35.0,0.2182832032794546
2018-04-23,35.0,0.18291912721770442
2018-04-24,35.0,0.23255813953488524
2018-04-25,35.0,0.285488038676337
2018-04-26,35.0,0.28114346962809234
2018-04-27,35.0,0.28503600259039197
2018-04-28,35.0,0.12047296012037134
2018-04-29,35.0,0.14076382343449545
2018-04-30,35.0,0.10539974737274527
2018-05-01,34.0,0.6976744186046546
2018-05-02,35.0,0.20796865883137783
2018-05-03,35.0,0.20362408978313318
2018-05-04,35.0,0.2075166227454328
2018-05-05,35.0,0.19799233996533383
2018-05-06,35.0,0.2182832032794546
2018-05-07,35.0,0.18291912721770442
2018-05-08,35.0,0.23255813953488524
2018-05-09,35.0,0.285488038676337
2018-05-10,35.0,0.28114346962809234
2018-05-11,35.0,-0.025041516789452434
2018-05-12,35.0,-0.11208517941450946
2018-05-13,35.0,-0.09179431610038868
2018-05-14,31.0,2.0433842434967744
2018-05-15,35.0,-0.07751937984495916
2018-05-16,35.0,-0.024589480703507416
2018-05-17,35.0,-0.18397280944167704
2018-05-18,35.0,0.12999724290047032
2018-05-19,35.0,0.042953580275412184
2018-05-20,33.0,1.14851576141899
2018-05-21,35.0,0.02788036752778278
2018-05-22,35.0,0.07751937984496249
2018-05-23,35.0,0.13044927898641423
2018-05-24,35.0,0.28114346962809234
2018-05-25,35.0,0.28503600259039197
2018-05-26,35.0,0.19799233996533383
2018-05-27,35.0,0.2182832032794546
2018-05-28,35.0,0.18291912721770442
2018-05-29,35.0,0.23255813953488524
2018-05-30,35.0,-0.024589480703507416
2018-05-31,35.0,-0.10645342959671344
2018-06-01,35.0,-0.10256089663441381
2018-06-02,31.0,1.9809380763994433
2018-06-03,34.0,0.37332196296937625
2018-06-04,35.0,-0.20467777200710247
2018-06-05,35.0,-0.15503875968992276
2018-06-06,35.0,0.13044927898641423
2018-06-07,35.0,0.20362408978313318
2018-06-08,35.0,0.2075166227454328
2018-06-09,34.0,0.6631086190351032
2018-06-10,35.0,0.14076382343449545
2018-06-11,35.0,0.10539974737274527
2018-06-12,35.0,0.1550387596899261
2018-06-13,35.0,0.285488038676337
2018-06-14,35.0,0.28114346962809234
2018-06-15,35.0,0.28503600259039197
2018-06-16,35.0,0.19799233996533383
2018-06-17,35.0,0.2182832032794546
2018-06-18,35.0,0.18291912721770442
2018-06-19,35.0,0.23255813953488524
2018-06-20,35.0,0.285488038676337
2018-06-21,35.0,0.28114346962809234
2018-06-22,35.0,0.28503600259039197
2018-06-23,35.0,0.19799233996533383
2018-06-24,35.0,0.2182832032794546
2018-06-25,35.0,0.18291912721770442
2018-06-26,35.0,0.23255813953488524
2018-06-27,35.0,0.285488038676337
2018-06-28,35.0,0.28114346962809234
2018-06-29,35.0,0.28503600259039197
2018-06-30,35.0,0.19799233996533383
2018-07-01,35.0,0.2182832032794546
2018-07-02,35.0,0.18291912721770442
2018-07-03,35.0,0.23255813953488524
2018-07-04,35.0,0.285488038676337
2018-07-05,35.0,0.28114346962809234
