time,speed,SRI
2018-03-05,31.0,
2018-03-06,31.0,
2018-03-07,30.0,
2018-03-08,33.0,0.5192439590587794
2018-03-09,30.0,3.1555344518307504
2018-03-10,33.0,1.6931122718159786
2018-03-11,35.0,0.370370370370372
2018-03-12,31.0,2.666890893742744
2018-03-13,36.0,-1.1678026086926918
2018-03-14,32.0,1.7246439597395402
2018-03-15,29.0,4.222947662762478
2018-03-16,31.0,3.032077661707291
2018-03-17,31.0,3.4215073335443735
2018-03-18,35.0,0.0
2018-03-19,35.0,-0.4195288593436741
2018-03-20,35.0,-0.05669149758158243
2018-03-21,31.0,3.3295822313444754
2018-03-22,31.0,3.2352933417748275
2018-03-23,31.0,2.538250501213466
2018-03-24,33.0,0.8289147409517816
2018-03-25,35.0,-0.7407407407407418
2018-03-26,29.0,4.024915585100772
2018-03-27,31.0,2.9062714653813826
2018-03-28,31.0,2.588841490603737
2018-03-29,33.0,0.8896143294291492
2018-03-30,33.0,1.4271393901023555
2018-03-31,33.0,2.18693943230981
2018-04-01,36.0,-0.2469135802469058
2018-04-02,33.0,1.8026933628785524
2018-04-03,33.0,2.535901095011016
2018-04-04,31.0,4.317236552332132
2018-04-05,34.0,1.6303550701698866
2018-04-06,36.0,0.31602827899124497
2018-04-07,36.0,1.1992851113221537
2018-04-08,36.0,1.9753086419753074
2018-04-09,36.0,1.3088662023847208
2018-04-10,36.0,1.5482467740233596
2018-04-11,36.0,0.6135328486284297
2018-04-12,34.0,1.5068982800464337
2018-04-13,35.0,-0.17779888150257994
2018-04-14,31.0,3.7918777039147455
2018-04-15,30.0,4.444444444444447
2018-04-16,29.0,4.518742745594597
2018-04-17,36.0,-1.0443458185692323
2018-04-18,33.0,1.6011871696160873
2018-04-19,33.0,2.2476390207871777
2018-04-20,36.0,-0.05434209137912038
2018-04-21,34.0,1.9400258520628921
2018-04-22,36.0,0.24691358024691912
2018-04-23,31.0,4.271829165347684
2018-04-24,34.0,1.795160354270272
2018-04-25,32.0,3.2061254412210225
2018-04-26,36.0,-0.46841036192887486
2018-04-27,34.0,1.180225809855443
2018-04-28,34.0,1.6931122718159786
2018-04-29,35.0,1.111111111111116
2018-04-30,30.0,4.148372375224232
2018-05-01,34.0,0.9309628234060752
2018-05-02,33.0,1.2308167992457153
2018-05-03,31.0,2.9883797615279093
2018-05-04,33.0,1.674052970349268
2018-05-05,32.0,3.2980505434209197
2018-05-06,36.0,-0.4938271604938249
2018-05-07,33.0,1.6792365727550929
2018-05-08,36.0,-0.7974322383223198
2018-05-09,29.0,5.428347663443249
2018-05-10,33.0,1.8772686504168057
2018-05-11,31.0,4.019731982694948
2018-05-12,36.0,-0.15873958003587596
2018-05-13,36.0,0.8641975308642036
2018-05-14,36.0,-0.172615279096755
2018-05-15,33.0,3.2766418357517546
2018-05-16,36.0,0.36661926838151726
2018-05-17,30.0,5.457515563997049
2018-05-18,35.0,0.43948506911470453
2018-05-19,36.0,0.4585443705814096
2018-05-20,36.0,0.0
2018-05-21,30.0,5.259483486335336
2018-05-22,36.0,-0.05669149758158243
2018-05-23,31.0,3.5764958115913883
2018-05-24,36.0,-0.9622375224227064
2018-05-25,31.0,4.019731982694948
2018-05-26,33.0,2.6807665928036295
2018-05-27,35.0,1.3580246913580285
2018-05-28,35.0,0.6915822517674419
2018-05-29,35.0,1.0544196135295347
2018-05-30,33.0,2.7122982807271967
2018-05-31,36.0,-0.2214967816819602
2018-06-01,31.0,3.8962751925714945
2018-06-02,35.0,1.0758283211987008
2018-06-03,33.0,3.333333333333337
2018-06-04,33.0,2.0496069431254647
2018-06-05,36.0,0.06676529254187713
2018-06-06,36.0,-0.6210350526061337
2018-06-07,31.0,3.9760340825155716
2018-06-08,33.0,2.04442334071964
2018-06-09,32.0,2.927680173050542
2018-06-10,36.0,-0.6172839506172845
2018-06-11,31.0,3.6545452147304003
2018-06-12,32.0,3.5235554159986737
2018-06-13,34.0,1.3542735893691682
2018-06-14,36.0,-0.4684103619288793
2018-06-15,36.0,-0.3012556716260395
2018-06-16,31.0,5.0264456051493145
2018-06-17,36.0,0.8641975308641969
